"","gene","p_val","avg_logFC","pct.1","pct.2","p_val_adj","description"
"959","SLC25A3",2.21412190750743e-11,0.31414757847063,0.606,0.997,4.61511570400849e-07,"solute carrier family 25 member 3 [Source:HGNC Symbol;Acc:HGNC:10989]"
"960","JUND",1.04789157390133e-10,0.97645044850263,0.38,0.764,2.18422519663993e-06,"JunD proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6206]"
"961","VDAC1",1.11209741946628e-10,0.59378057235675,0.557,0.994,2.31805586113552e-06,"voltage dependent anion channel 1 [Source:HGNC Symbol;Acc:HGNC:12669]"
"962","HSPH1",1.13120540767667e-10,0.713353728308445,0.437,0.937,2.35788455176125e-06,"heat shock protein family H (Hsp110) member 1 [Source:HGNC Symbol;Acc:HGNC:16969]"
"963","PDIA4",2.20796705999206e-10,0.408689615205066,0.463,0.992,4.60228653984745e-06,"protein disulfide isomerase family A member 4 [Source:HGNC Symbol;Acc:HGNC:30167]"
"964","SRSF2",3.54143867552134e-10,0.573085089243771,0.561,0.98,7.38177477525668e-06,"serine and arginine rich splicing factor 2 [Source:HGNC Symbol;Acc:HGNC:10783]"
"965","DNAJA1",5.48109652436568e-10,0.793114772693893,0.431,0.913,1.14247975953878e-05,"DnaJ heat shock protein family (Hsp40) member A1 [Source:HGNC Symbol;Acc:HGNC:5229]"
"966","PCLAF",1.39827458972197e-09,0.458762536965604,0.434,0.875,2.91456355481647e-05,"PCNA clamp associated factor [Source:HGNC Symbol;Acc:HGNC:28961]"
"967","DDX24",1.48188266359209e-09,0.807178061231516,0.44,0.945,3.08883622399136e-05,"DEAD-box helicase 24 [Source:HGNC Symbol;Acc:HGNC:13266]"
"968","H2AFY",3.43066906722705e-09,0.441805165275533,0.46,0.988,7.15088660372807e-05,"H2A histone family member Y [Source:HGNC Symbol;Acc:HGNC:4740]"
"969","TRA2A",2.00381172485256e-08,1.00774237215193,0.415,0.848,0.000417674515928268,"transformer 2 alpha homolog [Source:HGNC Symbol;Acc:HGNC:16645]"
"970","ITGB1",3.36567877199393e-08,0.695324856429446,0.545,0.989,0.000701542083234416,"integrin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6153]"
"971","PDIA6",4.49085613740744e-08,0.39323342247609,0.586,0.993,0.000936074053281206,"protein disulfide isomerase family A member 6 [Source:HGNC Symbol;Acc:HGNC:30168]"
"972","DUT",1.11993899198675e-07,0.467011004573613,0.461,0.96,0.00233440083489718,"deoxyuridine triphosphatase [Source:HGNC Symbol;Acc:HGNC:3078]"
"973","TOP1",1.39436530812061e-07,0.678029323774225,0.455,0.968,0.00290641504824659,"DNA topoisomerase I [Source:HGNC Symbol;Acc:HGNC:11986]"
"974","SEPT7",2.39327461667446e-07,0.68953478159674,0.452,0.958,0.00498854161099624,NA
"975","RANBP1",4.54356141939157e-07,0.440845165629167,0.586,0.98,0.00947059942257979,"RAN binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9847]"
"976","PSMD11",1.34014525710132e-06,0.975337378178961,0.415,0.831,0.0279339877390199,"proteasome 26S subunit, non-ATPase 11 [Source:HGNC Symbol;Acc:HGNC:9556]"
"977","RPN2",1.72313588584297e-06,0.614385256191586,0.459,0.971,0.0359170444045109,"ribophorin II [Source:HGNC Symbol;Acc:HGNC:10382]"
"978","PSMA3",2.10233057610374e-06,0.838482255571855,0.531,0.964,0.0438209785283063,"proteasome subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:9532]"
"979","PRRC2C",2.9302180780676e-06,0.727076251873818,0.457,0.968,0.0610774656192411,"proline rich coiled-coil 2C [Source:HGNC Symbol;Acc:HGNC:24903]"
"980","ACTR2",5.09770399838758e-06,0.485908825954452,0.469,0.99,0.106256542142391,"actin related protein 2 [Source:HGNC Symbol;Acc:HGNC:169]"
"981","MTHFD2",2.38467617963036e-05,0.488749040147096,0.475,0.979,0.497061902882153,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:7434]"
"982","SFN",3.18554281482272e-05,0.536901506118548,0.469,0.967,0.663994544321647,"stratifin [Source:HGNC Symbol;Acc:HGNC:10773]"
"983","LDHB",3.94980563287055e-05,0.343947184064446,0.485,0.987,0.823297486115537,"lactate dehydrogenase B [Source:HGNC Symbol;Acc:HGNC:6541]"
"984","CCT6A",5.69083735542422e-05,0.357521959001758,0.484,0.995,1,"chaperonin containing TCP1 subunit 6A [Source:HGNC Symbol;Acc:HGNC:1620]"
"985","EIF5A",7.47650846639068e-05,0.425160478637255,0.52,0.987,1,"eukaryotic translation initiation factor 5A [Source:HGNC Symbol;Acc:HGNC:3300]"
"986","KDELR2",9.68089423339413e-05,0.30813541332878,0.571,0.995,1,"KDEL endoplasmic reticulum protein retention receptor 2 [Source:HGNC Symbol;Acc:HGNC:6305]"
"987","GPI",0.000142947437868677,0.510231087794104,0.474,0.994,1,"glucose-6-phosphate isomerase [Source:HGNC Symbol;Acc:HGNC:4458]"
"988","NASP",0.000193593197407773,0.790645046938612,0.44,0.879,1,"nuclear autoantigenic sperm protein [Source:HGNC Symbol;Acc:HGNC:7644]"
"989","PTP4A2",0.000319845732499064,0.47335417324329,0.479,0.991,1,"protein tyrosine phosphatase 4A2 [Source:HGNC Symbol;Acc:HGNC:9635]"
"990","CAPNS1",0.000436782262131861,0.347530872468146,0.485,0.994,1,"calpain small subunit 1 [Source:HGNC Symbol;Acc:HGNC:1481]"
"991","ERH",0.00080260386247336,0.292128464467309,0.578,0.997,1,"ERH mRNA splicing and mitosis factor [Source:HGNC Symbol;Acc:HGNC:3447]"
"992","ZFP36L1",0.00110523692696326,0.710872128201338,0.531,0.983,1,"ZFP36 ring finger protein like 1 [Source:HGNC Symbol;Acc:HGNC:1107]"
"993","SRSF3",0.00141400563285236,0.417625714319057,0.554,0.994,1,"serine and arginine rich splicing factor 3 [Source:HGNC Symbol;Acc:HGNC:10785]"
"994","RNF43",0.00182608903386928,0.848444038506176,0.519,0.973,1,"ring finger protein 43 [Source:HGNC Symbol;Acc:HGNC:18505]"
"995","YWHAG",0.00273906115290852,1.01502016855061,0.504,0.924,1,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma [Source:HGNC Symbol;Acc:HGNC:12852]"
"996","TMED2",0.00280744993657931,0.707794942817877,0.473,0.977,1,"transmembrane p24 trafficking protein 2 [Source:HGNC Symbol;Acc:HGNC:16996]"
"997","CCT4",0.00506375976332634,0.73754199295968,0.519,0.976,1,"chaperonin containing TCP1 subunit 4 [Source:HGNC Symbol;Acc:HGNC:1617]"
"998","LMNA",0.00913896923596657,0.598553532035758,0.528,0.982,1,"lamin A/C [Source:HGNC Symbol;Acc:HGNC:6636]"
"999","FAM133B",0.0125385318066621,0.572723370232712,0.482,0.984,1,"family with sequence similarity 133 member B [Source:HGNC Symbol;Acc:HGNC:28629]"
"1000","BZW1",0.0252301811572296,0.894754879053467,0.505,0.948,1,"basic leucine zipper and W2 domains 1 [Source:HGNC Symbol;Acc:HGNC:18380]"
"1001","HNRNPAB",0.0554155161456983,0.563006459997311,0.523,0.982,1,"heterogeneous nuclear ribonucleoprotein A/B [Source:HGNC Symbol;Acc:HGNC:5034]"
"1002","GSPT1",0.0556932513752356,0.745992543327235,0.478,0.965,1,"G1 to S phase transition 1 [Source:HGNC Symbol;Acc:HGNC:4621]"
"1003","DDX21",0.063532538860178,0.680184574421275,0.515,0.98,1,"DExD-box helicase 21 [Source:HGNC Symbol;Acc:HGNC:2744]"
"1004","PHB",0.0696718844368688,0.266890379278579,0.522,0.992,1,"prohibitin [Source:HGNC Symbol;Acc:HGNC:8912]"
"1005","NME1",0.0989180740163224,0.265979927724724,0.531,0.991,1,"NME/NM23 nucleoside diphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:7849]"
"1006","SOX9",0.129987571480175,0.813403768962885,0.477,0.94,1,"SRY-box transcription factor 9 [Source:HGNC Symbol;Acc:HGNC:11204]"
"1007","HNRNPR",0.138481187269094,0.653631129525313,0.514,0.978,1,"heterogeneous nuclear ribonucleoprotein R [Source:HGNC Symbol;Acc:HGNC:5047]"
"1008","VMP1",0.174263908491293,0.930637909150187,0.5,0.953,1,"vacuole membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:29559]"
"1009","FAT1",0.198344847636453,0.853883161022178,0.474,0.931,1,"FAT atypical cadherin 1 [Source:HGNC Symbol;Acc:HGNC:3595]"
"1010","NOP56",0.200921133291818,0.642333972518814,0.487,0.968,1,"NOP56 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:15911]"
"1011","TUBB4B",0.222018369938994,0.727241391825553,0.472,0.871,1,"tubulin beta 4B class IVb [Source:HGNC Symbol;Acc:HGNC:20771]"
"1012","TUBA1C",0.233800287105538,0.647105009076078,0.494,0.946,1,"tubulin alpha 1c [Source:HGNC Symbol;Acc:HGNC:20768]"
"1013","RHOA",0.248911597592645,0.428742279841901,0.499,0.992,1,"ras homolog family member A [Source:HGNC Symbol;Acc:HGNC:667]"
"1014","RBM25",0.254119010305347,0.8622787099263,0.482,0.958,1,"RNA binding motif protein 25 [Source:HGNC Symbol;Acc:HGNC:23244]"
"1015","ARGLU1",0.483211893984799,0.788182063289702,0.49,0.967,1,"arginine and glutamate rich 1 [Source:HGNC Symbol;Acc:HGNC:25482]"
"1016","NQO1",0.606571069736112,0.447227435101565,0.533,0.977,1,"NAD(P)H quinone dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:2874]"
"1017","YWHAQ",0.609123746522356,0.353473888293452,0.529,0.995,1,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta [Source:HGNC Symbol;Acc:HGNC:12854]"
"1018","G3BP1",0.721236459660238,1.03632344299174,0.457,0.853,1,"G3BP stress granule assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30292]"
"1019","LAPTM4A",0.754020168208683,0.899659173106639,0.476,0.911,1,"lysosomal protein transmembrane 4 alpha [Source:HGNC Symbol;Acc:HGNC:6924]"
"1020","EI24",0.809268465461619,0.518343032997545,0.506,0.99,1,"EI24 autophagy associated transmembrane protein [Source:HGNC Symbol;Acc:HGNC:13276]"
"1021","SFPQ",0.849619486487065,0.803652257112989,0.492,0.956,1,"splicing factor proline and glutamine rich [Source:HGNC Symbol;Acc:HGNC:10774]"
"1022","ATP5F1B",0.854567331042788,0.540658748390843,0.504,0.987,1,"ATP synthase F1 subunit beta [Source:HGNC Symbol;Acc:HGNC:830]"
"1023","MORF4L1",0.906747731514075,0.934832096440403,0.486,0.939,1,"mortality factor 4 like 1 [Source:HGNC Symbol;Acc:HGNC:16989]"
"1024","DAD1",0.924576434257637,0.499655797077769,0.505,0.986,1,"defender against cell death 1 [Source:HGNC Symbol;Acc:HGNC:2664]"
"1025","HNRNPU",0.96503180104914,0.514286738060629,0.509,0.992,1,"heterogeneous nuclear ribonucleoprotein U [Source:HGNC Symbol;Acc:HGNC:5048]"
