"","genes","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","description"
"1565","ZNF770",8.62897150024656e-53,0.338754250199404,0.767,0.549,1.55770193522451e-48,"NCC24","ZNF770","zinc finger protein 770 [Source:HGNC Symbol;Acc:HGNC:26061]"
"1566","RAB5A",1.01805024604378e-52,0.317435098254408,0.741,0.495,1.83778430415823e-48,"NCC24","RAB5A","RAB5A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9783]"
"1567","TMTC4",1.06377313523221e-52,0.327420496170365,0.613,0.355,1.92032326372118e-48,"NCC24","TMTC4","transmembrane O-mannosyltransferase targeting cadherins 4 [Source:HGNC Symbol;Acc:HGNC:25904]"
"1568","PPIF",1.08646255462808e-52,0.333536165268461,0.949,0.859,1.9612822036146e-48,"NCC24","PPIF","peptidylprolyl isomerase F [Source:HGNC Symbol;Acc:HGNC:9259]"
"1569","FAM89B",1.16498996606873e-52,0.385248316382788,0.77,0.573,2.10303988674727e-48,"NCC24","FAM89B","family with sequence similarity 89 member B [Source:HGNC Symbol;Acc:HGNC:16708]"
"1570","PTPRK",1.25823076265131e-52,0.339550890650386,0.683,0.452,2.27135817273815e-48,"NCC24","PTPRK","protein tyrosine phosphatase receptor type K [Source:HGNC Symbol;Acc:HGNC:9674]"
"1571","KRT80",1.29673619479085e-52,0.470562455968932,0.294,0.095,2.34086817883644e-48,"NCC24","KRT80","keratin 80 [Source:HGNC Symbol;Acc:HGNC:27056]"
"1572","TFG",1.40414899250322e-52,0.3303895969684,0.899,0.772,2.53476976126682e-48,"NCC24","TFG","trafficking from ER to golgi regulator [Source:HGNC Symbol;Acc:HGNC:11758]"
"1573","HIPK3",1.40951287698905e-52,0.302697938648011,0.553,0.291,2.54445264554064e-48,"NCC24","HIPK3","homeodomain interacting protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:4915]"
"1574","SPATA2L",1.52701940843655e-52,0.258397123841095,0.377,0.145,2.75657543610967e-48,"NCC24","SPATA2L","spermatogenesis associated 2 like [Source:HGNC Symbol;Acc:HGNC:28393]"
"1575","GGPS1",1.52846614416842e-52,0.326523731510095,0.773,0.55,2.75918708345284e-48,"NCC24","GGPS1","geranylgeranyl diphosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:4249]"
"1576","ARFGEF1",2.03559946419267e-52,0.310514833414778,0.693,0.442,3.67466415276061e-48,"NCC24","ARFGEF1","ADP ribosylation factor guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:15772]"
"1577","MRPL49",2.03663239578748e-52,0.35011848910308,0.669,0.439,3.67652880087556e-48,"NCC24","MRPL49","mitochondrial ribosomal protein L49 [Source:HGNC Symbol;Acc:HGNC:1176]"
"1578","TMEM98",2.30492794853255e-52,0.367390276024523,0.802,0.61,4.16085593269096e-48,"NCC24","TMEM98","transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]"
"1579","KRI1",2.46954662252637e-52,0.262452952728872,0.457,0.204,4.45802556298461e-48,"NCC24","KRI1","KRI1 homolog [Source:HGNC Symbol;Acc:HGNC:25769]"
"1580","NCL",2.68326689991966e-52,0.261970872324362,1,0.998,4.84383340773496e-48,"NCC24","NCL","nucleolin [Source:HGNC Symbol;Acc:HGNC:7667]"
"1581","P2RX4",2.7978235869151e-52,0.26155951339535,0.435,0.189,5.05063113909915e-48,"NCC24","P2RX4","purinergic receptor P2X 4 [Source:HGNC Symbol;Acc:HGNC:8535]"
"1582","TRMT61A",3.17514319071831e-52,0.286351865132982,0.535,0.273,5.73176848788469e-48,"NCC24","TRMT61A","tRNA methyltransferase 61A [Source:HGNC Symbol;Acc:HGNC:23790]"
"1583","HLA-E",3.2913481091157e-52,0.365463416350188,0.866,0.707,5.94154160657566e-48,"NCC24","HLA-E","major histocompatibility complex, class I, E [Source:HGNC Symbol;Acc:HGNC:4962]"
"1584","LDHB",4.13019874232298e-52,0.292697702812108,0.998,0.996,7.45583476964144e-48,"NCC24","LDHB","lactate dehydrogenase B [Source:HGNC Symbol;Acc:HGNC:6541]"
"1585","USP28",4.26407895670966e-52,0.295348358260705,0.529,0.271,7.69751533265227e-48,"NCC24","USP28","ubiquitin specific peptidase 28 [Source:HGNC Symbol;Acc:HGNC:12625]"
"1586","AHR",4.5752845322871e-52,0.402807286429131,0.84,0.673,8.25930363768468e-48,"NCC24","AHR","aryl hydrocarbon receptor [Source:HGNC Symbol;Acc:HGNC:348]"
"1587","RASSF1",4.66056926978508e-52,0.322371073438247,0.408,0.175,8.41325964581603e-48,"NCC24","RASSF1","Ras association domain family member 1 [Source:HGNC Symbol;Acc:HGNC:9882]"
"1588","SWI5",5.41965857608184e-52,0.353556765987039,0.808,0.63,9.78356766154293e-48,"NCC24","SWI5","SWI5 homologous recombination repair protein [Source:HGNC Symbol;Acc:HGNC:31412]"
"1589","ACSL1",9.22503003029049e-52,0.267627867311127,0.393,0.16,1.66530242106804e-47,"NCC24","ACSL1","acyl-CoA synthetase long chain family member 1 [Source:HGNC Symbol;Acc:HGNC:3569]"
"1590","AK3",9.34736347176214e-52,0.287356796472577,0.987,0.948,1.6873860539225e-47,"NCC24","AK3","adenylate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17376]"
"1591","BRWD1",1.15808520254514e-51,0.298009831112768,0.748,0.497,2.09057540763448e-47,"NCC24","BRWD1","bromodomain and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:12760]"
"1592","RPS6KC1",1.452150319846e-51,0.272451988345371,0.371,0.144,2.621421757386e-47,"NCC24","RPS6KC1","ribosomal protein S6 kinase C1 [Source:HGNC Symbol;Acc:HGNC:10439]"
"1593","AC025181.2",1.71584685743189e-51,0.264703396365719,0.421,0.181,3.09744674703604e-47,"NCC24","AC025181.2","novel transcript"
"1594","PRR13",2.11095308431784e-51,0.314193878253128,0.997,0.994,3.81069250781056e-47,"NCC24","PRR13","proline rich 13 [Source:HGNC Symbol;Acc:HGNC:24528]"
"1595","TROVE2",2.4316187821037e-51,0.325338337148483,0.71,0.474,4.3895582254536e-47,"NCC24","TROVE2",NA
"1596","CDC42BPA",2.49806020216348e-51,0.329060776405509,0.786,0.556,4.50949827694551e-47,"NCC24","CDC42BPA","CDC42 binding protein kinase alpha [Source:HGNC Symbol;Acc:HGNC:1737]"
"1597","FBXO8",2.53527200486131e-51,0.266977715468143,0.421,0.183,4.57667302317564e-47,"NCC24","FBXO8","F-box protein 8 [Source:HGNC Symbol;Acc:HGNC:13587]"
"1598","MCU",2.55587217605746e-51,0.303705316955064,0.64,0.383,4.61386045221893e-47,"NCC24","MCU","mitochondrial calcium uniporter [Source:HGNC Symbol;Acc:HGNC:23526]"
"1599","SORT1",3.28293927360157e-51,0.346455758587077,0.689,0.461,5.92636197670555e-47,"NCC24","SORT1","sortilin 1 [Source:HGNC Symbol;Acc:HGNC:11186]"
"1600","WLS",3.63937310780934e-51,0.34465764520654,0.656,0.411,6.56979633421743e-47,"NCC24","WLS","Wnt ligand secretion mediator [Source:HGNC Symbol;Acc:HGNC:30238]"
"1601","PLA2G12A",4.51341409767891e-51,0.322206096463749,0.715,0.479,8.14761512912998e-47,"NCC24","PLA2G12A","phospholipase A2 group XIIA [Source:HGNC Symbol;Acc:HGNC:18554]"
"1602","PIK3R1",4.70925703569761e-51,0.371045166129627,0.813,0.625,8.50115080084132e-47,"NCC24","PIK3R1","phosphoinositide-3-kinase regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8979]"
"1603","TP53I3",4.86641268035286e-51,0.518645375165522,0.601,0.368,8.78484817057299e-47,"NCC24","TP53I3","tumor protein p53 inducible protein 3 [Source:HGNC Symbol;Acc:HGNC:19373]"
"1604","GNL3",5.63014424636231e-51,0.330505152339906,0.925,0.842,1.01635363935332e-46,"NCC24","GNL3","G protein nucleolar 3 [Source:HGNC Symbol;Acc:HGNC:29931]"
"1605","EIF1B",8.60197931344718e-51,0.337811358778469,0.846,0.684,1.55282930566348e-46,"NCC24","EIF1B","eukaryotic translation initiation factor 1B [Source:HGNC Symbol;Acc:HGNC:30792]"
"1606","ANKRD13C",1.00579609973375e-50,0.260919639031219,0.444,0.2,1.81566311923937e-46,"NCC24","ANKRD13C","ankyrin repeat domain 13C [Source:HGNC Symbol;Acc:HGNC:25374]"
"1607","JMY",1.22874050711047e-50,0.262212894666553,0.424,0.184,2.21812236343582e-46,"NCC24","JMY","junction mediating and regulatory protein, p53 cofactor [Source:HGNC Symbol;Acc:HGNC:28916]"
"1608","CA13",1.28468075670274e-50,0.261382183157723,0.424,0.184,2.31910570199978e-46,"NCC24","CA13","carbonic anhydrase 13 [Source:HGNC Symbol;Acc:HGNC:14914]"
"1609","SELENOS",1.28523812500725e-50,0.31412547730156,0.936,0.825,2.32011186326308e-46,"NCC24","SELENOS","selenoprotein S [Source:HGNC Symbol;Acc:HGNC:30396]"
"1610","TNS4",1.38307763126291e-50,0.336752423394355,0.344,0.129,2.49673173995581e-46,"NCC24","TNS4","tensin 4 [Source:HGNC Symbol;Acc:HGNC:24352]"
"1611","MORF4L1",1.71948834249374e-50,0.271287940411954,0.987,0.961,3.10402035586971e-46,"NCC24","MORF4L1","mortality factor 4 like 1 [Source:HGNC Symbol;Acc:HGNC:16989]"
"1612","AKNA",2.35500345608596e-50,0.25832461428534,0.3,0.099,4.25125223892638e-46,"NCC24","AKNA","AT-hook transcription factor [Source:HGNC Symbol;Acc:HGNC:24108]"
"1613","USP16",2.66072941913015e-50,0.298774834016251,0.964,0.875,4.80314874741375e-46,"NCC24","USP16","ubiquitin specific peptidase 16 [Source:HGNC Symbol;Acc:HGNC:12614]"
"1614","TRIM25",3.26026911289429e-50,0.32331036652459,0.8,0.595,5.88543780259677e-46,"NCC24","TRIM25","tripartite motif containing 25 [Source:HGNC Symbol;Acc:HGNC:12932]"
"1615","SEL1L3",3.6754429099055e-50,0.333685425714034,0.835,0.647,6.63490954096141e-46,"NCC24","SEL1L3","SEL1L family member 3 [Source:HGNC Symbol;Acc:HGNC:29108]"
"1616","UBAP2L",3.78226809161334e-50,0.286599448459418,0.666,0.405,6.82775035898041e-46,"NCC24","UBAP2L","ubiquitin associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:29877]"
"1617","CUX1",3.86974761928384e-50,0.32897723164668,0.905,0.806,6.98566840233119e-46,"NCC24","CUX1","cut like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2557]"
"1618","DARS",5.04434403155284e-50,0.315695377673132,0.882,0.772,9.10604984575919e-46,"NCC24","DARS","aspartyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:2678]"
"1619","FARSA",7.48522886135668e-50,0.317185398001042,0.73,0.496,1.35123351405211e-45,"NCC24","FARSA","phenylalanyl-tRNA synthetase subunit alpha [Source:HGNC Symbol;Acc:HGNC:3592]"
"1620","FGD4",8.78675565655047e-50,0.252951981282953,0.43,0.187,1.58618513112049e-45,"NCC24","FGD4","FYVE, RhoGEF and PH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19125]"
"1621","C6orf48",1.05471801838695e-49,0.337159466333322,0.993,0.964,1.90397696679213e-45,"NCC24","C6orf48",NA
"1622","FUT2",1.17036773845777e-49,0.348379397747109,0.77,0.579,2.11274784146397e-45,"NCC24","FUT2","fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:4013]"
"1623","ISCA2",1.17341163075852e-49,0.318088812004887,0.835,0.657,2.11824267584527e-45,"NCC24","ISCA2","iron-sulfur cluster assembly 2 [Source:HGNC Symbol;Acc:HGNC:19857]"
"1624","C1orf131",1.28568787604888e-49,0.300776638060238,0.909,0.794,2.32092375384343e-45,"NCC24","C1orf131","chromosome 1 open reading frame 131 [Source:HGNC Symbol;Acc:HGNC:25332]"
"1625","UCHL5",1.3819540189979e-49,0.325500315429408,0.682,0.453,2.49470339509501e-45,"NCC24","UCHL5","ubiquitin C-terminal hydrolase L5 [Source:HGNC Symbol;Acc:HGNC:19678]"
"1626","MIR181A1HG",1.4593616822206e-49,0.28441198375978,0.469,0.224,2.63443970874462e-45,"NCC24","MIR181A1HG","MIR181A1 host gene [Source:HGNC Symbol;Acc:HGNC:48659]"
"1627","BRCC3",1.87936157962001e-49,0.307085952278828,0.64,0.383,3.39262352353005e-45,"NCC24","BRCC3","BRCA1/BRCA2-containing complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:24185]"
"1628","ZNF827",1.88616952065749e-49,0.257993027307038,0.468,0.217,3.40491321869089e-45,"NCC24","ZNF827","zinc finger protein 827 [Source:HGNC Symbol;Acc:HGNC:27193]"
"1629","AZGP1",1.97113879138068e-49,0.53547833088986,0.748,0.563,3.55829974620041e-45,"NCC24","AZGP1","alpha-2-glycoprotein 1, zinc-binding [Source:HGNC Symbol;Acc:HGNC:910]"
"1630","FMR1",2.45679726246071e-49,0.287004611549236,0.523,0.271,4.43501041819407e-45,"NCC24","FMR1","fragile X mental retardation 1 [Source:HGNC Symbol;Acc:HGNC:3775]"
"1631","ZDHHC1",3.09866306363571e-49,0.265816077154116,0.439,0.199,5.59370656247518e-45,"NCC24","ZDHHC1","zinc finger DHHC-type containing 1 [Source:HGNC Symbol;Acc:HGNC:17916]"
"1632","RNF13",3.36357557920884e-49,0.295916467604981,0.717,0.481,6.07192663558781e-45,"NCC24","RNF13","ring finger protein 13 [Source:HGNC Symbol;Acc:HGNC:10057]"
"1633","CHML",3.83191442478387e-49,0.293183888022566,0.537,0.281,6.91737191961985e-45,"NCC24","CHML","CHM like Rab escort protein [Source:HGNC Symbol;Acc:HGNC:1941]"
"1634","ITPR2",3.9552950845195e-49,0.375874356602049,0.595,0.35,7.14009868657461e-45,"NCC24","ITPR2","inositol 1,4,5-trisphosphate receptor type 2 [Source:HGNC Symbol;Acc:HGNC:6181]"
"1635","UBE2B",5.34044186142022e-49,0.287163890180372,0.953,0.89,9.64056564823578e-45,"NCC24","UBE2B","ubiquitin conjugating enzyme E2 B [Source:HGNC Symbol;Acc:HGNC:12473]"
"1636","MSN",7.63349674360512e-49,0.315795627282052,0.481,0.237,1.3779988321556e-44,"NCC24","MSN","moesin [Source:HGNC Symbol;Acc:HGNC:7373]"
"1637","BRMS1",8.28428062025806e-49,0.342723216539361,0.8,0.632,1.49547833756898e-44,"NCC24","BRMS1","BRMS1 transcriptional repressor and anoikis regulator [Source:HGNC Symbol;Acc:HGNC:17262]"
"1638","C12orf73",8.80601372134566e-49,0.29270305990028,0.674,0.429,1.58966159697732e-44,"NCC24","C12orf73","chromosome 12 open reading frame 73 [Source:HGNC Symbol;Acc:HGNC:34450]"
"1639","ESRP1",9.06529889367551e-49,0.334787653879261,0.819,0.644,1.6364677562863e-44,"NCC24","ESRP1","epithelial splicing regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:25966]"
"1640","ELK4",9.11475107130895e-49,0.278728808750162,0.563,0.304,1.64539486339269e-44,"NCC24","ELK4","ETS transcription factor ELK4 [Source:HGNC Symbol;Acc:HGNC:3326]"
"1641","NIFK-AS1",1.84636969540531e-48,0.256004440590891,0.415,0.182,3.33306657414567e-44,"NCC24","NIFK-AS1","NIFK antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27385]"
"1642","CC2D1A",1.94075970355858e-48,0.309230502721705,0.694,0.46,3.50345941686394e-44,"NCC24","CC2D1A","coiled-coil and C2 domain containing 1A [Source:HGNC Symbol;Acc:HGNC:30237]"
"1643","TMEM43",2.05615237967814e-48,0.32402538216435,0.567,0.326,3.71176627579497e-44,"NCC24","TMEM43","transmembrane protein 43 [Source:HGNC Symbol;Acc:HGNC:28472]"
"1644","PPAT",2.1088507801833e-48,0.318416129442761,0.599,0.36,3.80689742838689e-44,"NCC24","PPAT","phosphoribosyl pyrophosphate amidotransferase [Source:HGNC Symbol;Acc:HGNC:9238]"
"1645","MRPL24",2.2214293349946e-48,0.331058815068975,0.732,0.531,4.01012423553225e-44,"NCC24","MRPL24","mitochondrial ribosomal protein L24 [Source:HGNC Symbol;Acc:HGNC:14037]"
"1646","PDIA5",2.52396595519343e-48,0.356424362510203,0.627,0.4,4.55626334231518e-44,"NCC24","PDIA5","protein disulfide isomerase family A member 5 [Source:HGNC Symbol;Acc:HGNC:24811]"
"1647","RBM15B",2.85107271718861e-48,0.30361999689071,0.672,0.429,5.14675646906889e-44,"NCC24","RBM15B","RNA binding motif protein 15B [Source:HGNC Symbol;Acc:HGNC:24303]"
"1648","ARL6IP1",3.06507288686747e-48,0.588993398126588,0.884,0.721,5.53306957537316e-44,"NCC24","ARL6IP1","ADP ribosylation factor like GTPase 6 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:697]"
"1649","B4GALT7",3.31999656276272e-48,0.283988506512891,0.583,0.332,5.99325779509927e-44,"NCC24","B4GALT7","beta-1,4-galactosyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:930]"
"1650","WDR77",3.53186113792707e-48,0.337178368226404,0.713,0.495,6.37571572618595e-44,"NCC24","WDR77","WD repeat domain 77 [Source:HGNC Symbol;Acc:HGNC:29652]"
"1651","SFT2D3",4.04491679406221e-48,0.250659902106127,0.381,0.156,7.3018837966411e-44,"NCC24","SFT2D3","SFT2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28767]"
"1652","ARHGEF2",4.73531874379916e-48,0.352996034631602,0.52,0.284,8.54819739630625e-44,"NCC24","ARHGEF2","Rho/Rac guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:682]"
"1653","C11orf80",5.69507179125256e-48,0.257248174508894,0.341,0.129,1.02807435975691e-43,"NCC24","C11orf80","chromosome 11 open reading frame 80 [Source:HGNC Symbol;Acc:HGNC:26197]"
"1654","COMMD5",7.62529469817833e-48,0.313862794786537,0.78,0.581,1.37651819891515e-43,"NCC24","COMMD5","COMM domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17902]"
"1655","FAM122A",7.77863581210099e-48,0.258306261452121,0.436,0.199,1.40419933680047e-43,"NCC24","FAM122A","family with sequence similarity 122A [Source:HGNC Symbol;Acc:HGNC:23490]"
"1656","STT3A",8.11319449928902e-48,0.321983434083593,0.665,0.419,1.46459387101165e-43,"NCC24","STT3A","STT3 oligosaccharyltransferase complex catalytic subunit A [Source:HGNC Symbol;Acc:HGNC:6172]"
"1657","TNPO2",8.4069403689577e-48,0.308142183709002,0.63,0.386,1.51762087540424e-43,"NCC24","TNPO2","transportin 2 [Source:HGNC Symbol;Acc:HGNC:19998]"
"1658","C6orf47",8.7269292613526e-48,0.273292281287215,0.448,0.213,1.57538527025937e-43,"NCC24","C6orf47","chromosome 6 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:19076]"
"1659","UBQLN4",1.16274488583706e-47,0.28710202961108,0.594,0.35,2.09898706791305e-43,"NCC24","UBQLN4","ubiquilin 4 [Source:HGNC Symbol;Acc:HGNC:1237]"
"1660","PAGR1",1.18922057948902e-47,0.317362243026176,0.588,0.342,2.14678099009359e-43,"NCC24","PAGR1","PAXIP1 associated glutamate rich protein 1 [Source:HGNC Symbol;Acc:HGNC:28707]"
"1661","JUND",1.48440388879461e-47,0.416585789094587,0.887,0.798,2.67964590005203e-43,"NCC24","JUND","JunD proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6206]"
"1662","DOCK9",2.15192517912706e-47,0.295454559637767,0.536,0.291,3.88465533336017e-43,"NCC24","DOCK9","dedicator of cytokinesis 9 [Source:HGNC Symbol;Acc:HGNC:14132]"
"1663","RAB5B",2.76054759515662e-47,0.326714859356093,0.68,0.46,4.98334051877673e-43,"NCC24","RAB5B","RAB5B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9784]"
"1664","DPM3",2.90437797253589e-47,0.298420135711425,0.932,0.862,5.24298311602179e-43,"NCC24","DPM3","dolichyl-phosphate mannosyltransferase subunit 3, regulatory [Source:HGNC Symbol;Acc:HGNC:3007]"
"1665","POLL",2.94416588745086e-47,0.251480639598202,0.49,0.241,5.3148082600263e-43,"NCC24","POLL","DNA polymerase lambda [Source:HGNC Symbol;Acc:HGNC:9184]"
"1666","ZNF16",2.9471566232813e-47,0.270596740460623,0.509,0.264,5.32020713634741e-43,"NCC24","ZNF16","zinc finger protein 16 [Source:HGNC Symbol;Acc:HGNC:12947]"
"1667","GOLGB1",3.63893305283153e-47,0.347798157430714,0.911,0.795,6.56900194697148e-43,"NCC24","GOLGB1","golgin B1 [Source:HGNC Symbol;Acc:HGNC:4429]"
"1668","PCF11",3.98977336765543e-47,0.3043462114911,0.764,0.556,7.20233888329158e-43,"NCC24","PCF11","PCF11 cleavage and polyadenylation factor subunit [Source:HGNC Symbol;Acc:HGNC:30097]"
"1669","NUDT22",4.34238558990209e-47,0.313591949284103,0.749,0.555,7.83887446689126e-43,"NCC24","NUDT22","nudix hydrolase 22 [Source:HGNC Symbol;Acc:HGNC:28189]"
"1670","ZNHIT2",5.41197510754572e-47,0.320378492195258,0.616,0.375,9.76969746414153e-43,"NCC24","ZNHIT2","zinc finger HIT-type containing 2 [Source:HGNC Symbol;Acc:HGNC:1177]"
"1671","FAM216A",5.7170709771005e-47,0.272295147415159,0.386,0.165,1.03204565278618e-42,"NCC24","FAM216A","family with sequence similarity 216 member A [Source:HGNC Symbol;Acc:HGNC:30180]"
"1672","PLEKHA3",5.76578718865239e-47,0.293415505638142,0.701,0.461,1.04083990329553e-42,"NCC24","PLEKHA3","pleckstrin homology domain containing A3 [Source:HGNC Symbol;Acc:HGNC:14338]"
"1673","FOSL1",6.47385338939913e-47,0.311837472707311,0.328,0.124,1.16866001385433e-42,"NCC24","FOSL1","FOS like 1, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:13718]"
"1674","FAM204A",6.92795839030108e-47,0.300727439696065,0.89,0.774,1.25063504861715e-42,"NCC24","FAM204A","family with sequence similarity 204 member A [Source:HGNC Symbol;Acc:HGNC:25794]"
"1675","TSC22D2",7.09975757773212e-47,0.315332376656679,0.513,0.274,1.2816482379322e-42,"NCC24","TSC22D2","TSC22 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:29095]"
"1676","RNF19A",7.37595796572652e-47,0.277134273447249,0.49,0.247,1.33150793197295e-42,"NCC24","RNF19A","ring finger protein 19A, RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:13432]"
"1677","PLXNA3",8.18575431087487e-47,0.256267524762273,0.415,0.183,1.47769236819913e-42,"NCC24","PLXNA3","plexin A3 [Source:HGNC Symbol;Acc:HGNC:9101]"
"1678","SHROOM3",8.33426807145489e-47,0.362841641238815,0.769,0.59,1.50450207225904e-42,"NCC24","SHROOM3","shroom family member 3 [Source:HGNC Symbol;Acc:HGNC:30422]"
"1679","PPP3CA",9.29747902378099e-47,0.364990082793039,0.78,0.568,1.67838091337294e-42,"NCC24","PPP3CA","protein phosphatase 3 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9314]"
"1680","PHC3",9.30415328283892e-47,0.28575928137584,0.516,0.273,1.67958575061808e-42,"NCC24","PHC3","polyhomeotic homolog 3 [Source:HGNC Symbol;Acc:HGNC:15682]"
"1681","SIRT1",9.85903524098942e-47,0.25204398224391,0.452,0.213,1.77975304170341e-42,"NCC24","SIRT1","sirtuin 1 [Source:HGNC Symbol;Acc:HGNC:14929]"
"1682","SH3BGRL2",1.2211851101139e-46,0.325569579915877,0.728,0.52,2.20448336077761e-42,"NCC24","SH3BGRL2","SH3 domain binding glutamate rich protein like 2 [Source:HGNC Symbol;Acc:HGNC:15567]"
"1683","DMAC1",1.3115514863895e-46,0.283529391597556,0.978,0.941,2.36761274323033e-42,"NCC24","DMAC1","distal membrane arm assembly complex 1 [Source:HGNC Symbol;Acc:HGNC:30536]"
"1684","ODF3B",1.51505880683712e-46,0.313406856226629,0.505,0.266,2.73498415810238e-42,"NCC24","ODF3B","outer dense fiber of sperm tails 3B [Source:HGNC Symbol;Acc:HGNC:34388]"
"1685","PPP1R37",1.75601263942671e-46,0.267011996992203,0.499,0.256,3.1699540166931e-42,"NCC24","PPP1R37","protein phosphatase 1 regulatory subunit 37 [Source:HGNC Symbol;Acc:HGNC:27607]"
"1686","HLCS",2.01166226464347e-46,0.283759188122131,0.518,0.272,3.63145272013439e-42,"NCC24","HLCS","holocarboxylase synthetase [Source:HGNC Symbol;Acc:HGNC:4976]"
"1687","HSD17B8",2.30039418361601e-46,0.269945108757314,0.46,0.226,4.15267158026362e-42,"NCC24","HSD17B8","hydroxysteroid 17-beta dehydrogenase 8 [Source:HGNC Symbol;Acc:HGNC:3554]"
